Artist Name,Track Name,Popularity,Genres,Playlist,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,id,uri,track_href,analysis_url,duration_ms,time_signature,23
Joanne Shaw Taylor,Here Comes the Flood,31,"['blues', 'blues rock', 'electric blues', 'modern blues', 'modern blues rock']",Modern Blues Guitar,0.233,0.951,10,-4.393,0,0.0843,0.000299,0.579,0.351,0.655,182.737,0YnCkOeeKV7G6H3K86kJH1,spotify:track:0YnCkOeeKV7G6H3K86kJH1,https://api.spotify.com/v1/tracks/0YnCkOeeKV7G6H3K86kJH1,https://api.spotify.com/v1/audio-analysis/0YnCkOeeKV7G6H3K86kJH1,315178,4,2
Ellis Hooks,You Push Me to My Limit,9,['soul blues'],Soul Blues,0.798,0.598,4,-7.823,0,0.0383,0.378,4.16e-05,0.201,0.739,98.774,30FExzMY0ImrM8Rt80b4jF,spotify:track:30FExzMY0ImrM8Rt80b4jF,https://api.spotify.com/v1/tracks/30FExzMY0ImrM8Rt80b4jF,https://api.spotify.com/v1/audio-analysis/30FExzMY0ImrM8Rt80b4jF,196493,4,2
Elvin Bishop & Charlie Musselwhite,What The Hell?,32,[],Got Blues,0.574,0.599,0,-2.6,1,0.0273,0.529,0.000315,0.369,0.716,94.941,5oLJtF9K70uDnGDOh6RpLC,spotify:track:5oLJtF9K70uDnGDOh6RpLC,https://api.spotify.com/v1/tracks/5oLJtF9K70uDnGDOh6RpLC,https://api.spotify.com/v1/audio-analysis/5oLJtF9K70uDnGDOh6RpLC,186387,4,2
Bones Owens,Tell Me,50,['modern blues rock'],Modern Blues Rock,0.591,0.42,10,-6.986,1,0.0317,0.0146,0.000121,0.101,0.52,129.918,6O5Mg4jkIM3EJmphJTCEon,spotify:track:6O5Mg4jkIM3EJmphJTCEon,https://api.spotify.com/v1/tracks/6O5Mg4jkIM3EJmphJTCEon,https://api.spotify.com/v1/audio-analysis/6O5Mg4jkIM3EJmphJTCEon,197783,4,2
Matt Schofield,Black Cat Bone,21,"['british blues', 'electric blues', 'modern blues', 'power blues-rock']",Funky Blues,0.529,0.555,10,-10.687,1,0.0566,0.0265,0.0282,0.676,0.632,109.579,2gYivJOIcjugPaCvrNBr9g,spotify:track:2gYivJOIcjugPaCvrNBr9g,https://api.spotify.com/v1/tracks/2gYivJOIcjugPaCvrNBr9g,https://api.spotify.com/v1/audio-analysis/2gYivJOIcjugPaCvrNBr9g,590720,4,2
Ali Farka Touré,Ai Bine,33,"['afrobeat', 'afropop', 'desert blues', 'malian blues', 'mande pop', 'world']",African Blues,0.322,0.42,6,-13.367,0,0.0321,0.656,0.124,0.0828,0.29,92.978,4xkNHzlCNBkJrL0PlOLDRP,spotify:track:4xkNHzlCNBkJrL0PlOLDRP,https://api.spotify.com/v1/tracks/4xkNHzlCNBkJrL0PlOLDRP,https://api.spotify.com/v1/audio-analysis/4xkNHzlCNBkJrL0PlOLDRP,380973,4,2
T. Rex,Born To Boogie,26,"['album rock', 'art rock', 'classic rock', 'folk rock', 'glam rock', 'protopunk', 'psychedelic rock', 'rock']",Boogie Rock,0.502,0.787,7,-7.767,1,0.0961,0.00964,0.0,0.153,0.801,160.131,5KZY1yzBLcjh9LRKzqPP4n,spotify:track:5KZY1yzBLcjh9LRKzqPP4n,https://api.spotify.com/v1/tracks/5KZY1yzBLcjh9LRKzqPP4n,https://api.spotify.com/v1/audio-analysis/5KZY1yzBLcjh9LRKzqPP4n,124160,4,2
Eric Bibb,Delta Getaway,0,"['acoustic blues', 'blues', 'country blues', 'electric blues', 'modern blues', 'piedmont blues']",Acoustic Blues,0.778,0.281,7,-12.993,1,0.0491,0.874,0.00823,0.106,0.781,99.304,5suBKFfUnbSDujh14lmxT0,spotify:track:5suBKFfUnbSDujh14lmxT0,https://api.spotify.com/v1/tracks/5suBKFfUnbSDujh14lmxT0,https://api.spotify.com/v1/audio-analysis/5suBKFfUnbSDujh14lmxT0,158067,4,2
Albert King,Crosscut Saw - Mono Mix,50,"['blues', 'blues rock', 'classic rock', 'electric blues', 'memphis soul', 'soul blues', 'traditional blues']",Summertime Blues,0.84,0.412,1,-14.23,1,0.056,0.0217,0.784,0.041,0.963,122.807,0WvSYVnEXD7QLa5pDJ920S,spotify:track:0WvSYVnEXD7QLa5pDJ920S,https://api.spotify.com/v1/tracks/0WvSYVnEXD7QLa5pDJ920S,https://api.spotify.com/v1/audio-analysis/0WvSYVnEXD7QLa5pDJ920S,156398,4,2
Ray Wylie Hubbard,Rattlesnake Shakin’ Woman,38,"['alternative country', 'country rock', 'new americana', 'outlaw country', 'roots americana', 'roots rock', 'texas country']",Blues & Roots Rock,0.282,0.484,2,-6.875,1,0.0352,0.374,5.59e-05,0.125,0.312,177.367,4dfRbmnFnT5yjjqHJ4mcdM,spotify:track:4dfRbmnFnT5yjjqHJ4mcdM,https://api.spotify.com/v1/tracks/4dfRbmnFnT5yjjqHJ4mcdM,https://api.spotify.com/v1/audio-analysis/4dfRbmnFnT5yjjqHJ4mcdM,271678,4,2
Lucky Peterson,Joy,11,"['blues', 'blues rock', 'electric blues', 'modern blues']",Lighter Blue,0.718,0.388,5,-11.233,0,0.0541,0.814,1.99e-05,0.327,0.906,99.725,1ZUn8WgpE4D5IUjrdxOLur,spotify:track:1ZUn8WgpE4D5IUjrdxOLur,https://api.spotify.com/v1/tracks/1ZUn8WgpE4D5IUjrdxOLur,https://api.spotify.com/v1/audio-analysis/1ZUn8WgpE4D5IUjrdxOLur,229253,4,2
Steve Cropper,Fire It Up,34,"['blues', 'electric blues', 'memphis soul', 'soul']",Got Blues,0.63,0.896,4,-4.437,1,0.0309,0.325,0.00152,0.712,0.829,91.077,5OK7CvtAqKcJoYXFmqUDvB,spotify:track:5OK7CvtAqKcJoYXFmqUDvB,https://api.spotify.com/v1/tracks/5OK7CvtAqKcJoYXFmqUDvB,https://api.spotify.com/v1/audio-analysis/5OK7CvtAqKcJoYXFmqUDvB,182620,4,2
John Oates,Pallet Soft and Low (Live),20,[],Live & Loud,0.392,0.762,2,-8.896,1,0.0382,0.0123,0.225,0.689,0.309,78.152,3uhAfoYMM8sra1CXBDHqcK,spotify:track:3uhAfoYMM8sra1CXBDHqcK,https://api.spotify.com/v1/tracks/3uhAfoYMM8sra1CXBDHqcK,https://api.spotify.com/v1/audio-analysis/3uhAfoYMM8sra1CXBDHqcK,509608,4,2
Freddie King,Big Legged Woman,35,"['blues', 'blues rock', 'classic rock', 'electric blues', 'texas blues', 'traditional blues']",Funky Blues,0.571,0.562,10,-11.872,1,0.0351,0.652,0.0,0.525,0.947,184.677,37RtOpFMu0i0wzjtK7c1bn,spotify:track:37RtOpFMu0i0wzjtK7c1bn,https://api.spotify.com/v1/tracks/37RtOpFMu0i0wzjtK7c1bn,https://api.spotify.com/v1/audio-analysis/37RtOpFMu0i0wzjtK7c1bn,240533,4,2
Bryce Janey,Funky Guitar Blues,43,"['blues rock', 'electric blues', 'modern blues', 'modern blues rock', 'power blues-rock']",Funky Heavy Bluesy,0.563,0.871,5,-5.825,1,0.029,0.000197,0.0128,0.0928,0.517,114.894,2dqkDzJPwSIduZlKJh0lvB,spotify:track:2dqkDzJPwSIduZlKJh0lvB,https://api.spotify.com/v1/tracks/2dqkDzJPwSIduZlKJh0lvB,https://api.spotify.com/v1/audio-analysis/2dqkDzJPwSIduZlKJh0lvB,261627,4,2
Allen Toussaint,St. James Infirmary,47,"['funk', 'louisiana blues', 'new orleans blues', 'rock keyboard', 'roots rock', 'soul', 'southern soul']",Louisiana Blues,0.892,0.191,5,-14.977,0,0.0599,0.522,0.761,0.109,0.46,106.55,6FKasUNG1KT4r9TR9rKdll,spotify:track:6FKasUNG1KT4r9TR9rKdll,https://api.spotify.com/v1/tracks/6FKasUNG1KT4r9TR9rKdll,https://api.spotify.com/v1/audio-analysis/6FKasUNG1KT4r9TR9rKdll,231107,4,2
Status Quo,Spinning Wheel Blues,24,"['album rock', 'blues rock', 'british blues', 'classic rock', 'classic uk pop', 'glam rock', 'hard rock', 'rock']",Boogie Rock,0.748,0.538,2,-7.715,0,0.0488,0.0172,0.0617,0.11,0.795,130.45,0KX5tEsBMLQRmUgYJniMtm,spotify:track:0KX5tEsBMLQRmUgYJniMtm,https://api.spotify.com/v1/tracks/0KX5tEsBMLQRmUgYJniMtm,https://api.spotify.com/v1/audio-analysis/0KX5tEsBMLQRmUgYJniMtm,199267,4,2
Charley Patton,A Spoonful Blues,29,"['acoustic blues', 'appalachian folk', 'blues', 'country blues', 'delta blues', 'pre-war blues', 'traditional blues', 'traditional folk']",Scratchy Back Porch Blues,0.549,0.254,11,-16.556,1,0.0438,0.993,0.909,0.12,0.67,109.665,2675Z6BszgDuV0auM1wQzf,spotify:track:2675Z6BszgDuV0auM1wQzf,https://api.spotify.com/v1/tracks/2675Z6BszgDuV0auM1wQzf,https://api.spotify.com/v1/audio-analysis/2675Z6BszgDuV0auM1wQzf,192862,4,2
Alastair Greene,The Sweetest Honey (Live),34,"['modern blues', 'modern blues rock', 'power blues-rock']",Live & Loud,0.216,0.954,0,-5.659,1,0.146,0.000283,0.0161,0.953,0.483,138.647,7jxRH5vuXGSgbhvxDhE9up,spotify:track:7jxRH5vuXGSgbhvxDhE9up,https://api.spotify.com/v1/tracks/7jxRH5vuXGSgbhvxDhE9up,https://api.spotify.com/v1/audio-analysis/7jxRH5vuXGSgbhvxDhE9up,227253,4,2
Hawkwind,You Shouldn't Do That - 1996 Remaster,26,"['album rock', 'art rock', 'experimental', 'hard rock', 'progressive rock', 'protopunk', 'psychedelic rock', 'space rock', 'symphonic rock']",Acid Blues,0.469,0.644,1,-14.204,1,0.0435,0.155,0.129,0.088,0.615,129.54,1yC4zXWJuywuVp5Hm5nobQ,spotify:track:1yC4zXWJuywuVp5Hm5nobQ,https://api.spotify.com/v1/tracks/1yC4zXWJuywuVp5Hm5nobQ,https://api.spotify.com/v1/audio-analysis/1yC4zXWJuywuVp5Hm5nobQ,941773,4,2
Mamie Smith,Crazy Blues,39,"['harlem renaissance', 'traditional blues']",Blues Origins,0.436,0.178,5,-13.36,1,0.0448,0.996,0.912,0.259,0.464,111.858,5j6tQBJnNG4wLLdVISJ5g2,spotify:track:5j6tQBJnNG4wLLdVISJ5g2,https://api.spotify.com/v1/tracks/5j6tQBJnNG4wLLdVISJ5g2,https://api.spotify.com/v1/audio-analysis/5j6tQBJnNG4wLLdVISJ5g2,202240,4,2
Bessie Smith,"Empty Bed Blues, Pt. 1",26,"['blues', 'harlem renaissance', 'jazz blues', 'traditional blues']",Scratchy Back Porch Blues,0.709,0.062,5,-12.207,1,0.048,0.995,0.00341,0.12,0.553,85.854,6XTvSCqGLLH0vzQQRn55hz,spotify:track:6XTvSCqGLLH0vzQQRn55hz,https://api.spotify.com/v1/tracks/6XTvSCqGLLH0vzQQRn55hz,https://api.spotify.com/v1/audio-analysis/6XTvSCqGLLH0vzQQRn55hz,181173,4,2
Sugar Blue,Bad Boys Heaven,16,"['chicago blues', 'harmonica blues']",Blues Harp,0.406,0.43,5,-7.702,1,0.0423,0.67,0.00205,0.338,0.417,176.21,4xfJSNaQN5eRUL78mor3nj,spotify:track:4xfJSNaQN5eRUL78mor3nj,https://api.spotify.com/v1/tracks/4xfJSNaQN5eRUL78mor3nj,https://api.spotify.com/v1/audio-analysis/4xfJSNaQN5eRUL78mor3nj,548440,3,2
La Ramona,Brío,28,"['blues latinoamericano', 'colombian indie']",Latin Blues,0.459,0.664,2,-5.707,1,0.0551,0.00607,0.000386,0.112,0.172,170.04,5BoA6gJzAUfa57JQ0WBt4t,spotify:track:5BoA6gJzAUfa57JQ0WBt4t,https://api.spotify.com/v1/tracks/5BoA6gJzAUfa57JQ0WBt4t,https://api.spotify.com/v1/audio-analysis/5BoA6gJzAUfa57JQ0WBt4t,216788,3,2
Dr. Feelgood,Going Back Home,31,"['blues rock', 'british blues', 'protopunk', 'pub rock', 'rockabilly']",Boogie Rock,0.386,0.764,9,-12.772,1,0.0355,0.0016,0.00258,0.295,0.706,171.713,5g3LDYg0JQaXLXx0YAAraG,spotify:track:5g3LDYg0JQaXLXx0YAAraG,https://api.spotify.com/v1/tracks/5g3LDYg0JQaXLXx0YAAraG,https://api.spotify.com/v1/audio-analysis/5g3LDYg0JQaXLXx0YAAraG,240867,4,2
Brent Cobb,Black Crow,0,"['indie folk', 'modern southern rock', 'new americana', 'roots americana']",Blues & Roots Rock,0.706,0.329,5,-11.603,1,0.0676,0.718,0.0194,0.0958,0.625,131.312,5RZXsnjFQoiZQPwWKOLbdB,spotify:track:5RZXsnjFQoiZQPwWKOLbdB,https://api.spotify.com/v1/tracks/5RZXsnjFQoiZQPwWKOLbdB,https://api.spotify.com/v1/audio-analysis/5RZXsnjFQoiZQPwWKOLbdB,270413,4,2
Son House,Downhearted Blues,26,"['acoustic blues', 'blues', 'country blues', 'delta blues', 'traditional blues']",Classic Blues Guitar,0.601,0.079,9,-16.254,1,0.182,0.868,0.0002,0.114,0.315,64.176,0h0pAsjw7YVQyn43cbAPqF,spotify:track:0h0pAsjw7YVQyn43cbAPqF,https://api.spotify.com/v1/tracks/0h0pAsjw7YVQyn43cbAPqF,https://api.spotify.com/v1/audio-analysis/0h0pAsjw7YVQyn43cbAPqF,363227,4,2
La Blusa Eléctrica,Viento,18,[],Latin Blues,0.396,0.702,9,-7.521,1,0.0411,0.000577,0.02,0.26,0.649,147.951,2IJoR5Xkz2vA3LQSdrVNpW,spotify:track:2IJoR5Xkz2vA3LQSdrVNpW,https://api.spotify.com/v1/tracks/2IJoR5Xkz2vA3LQSdrVNpW,https://api.spotify.com/v1/audio-analysis/2IJoR5Xkz2vA3LQSdrVNpW,274065,4,2
Liya Ag Ablil,Awa adounia,43,['desert blues'],African Blues,0.617,0.827,10,-8.936,0,0.0348,0.125,0.198,0.085,0.846,101.154,4oYwvjJ2Yq3Yn4Fqgn3uOg,spotify:track:4oYwvjJ2Yq3Yn4Fqgn3uOg,https://api.spotify.com/v1/tracks/4oYwvjJ2Yq3Yn4Fqgn3uOg,https://api.spotify.com/v1/audio-analysis/4oYwvjJ2Yq3Yn4Fqgn3uOg,284840,4,2
Free,I'm A Mover,0,"['album rock', 'art rock', 'blues rock', 'british blues', 'classic rock', 'classic uk pop', 'country rock', 'electric blues', 'folk rock', 'hard rock', 'psychedelic rock', 'rock', 'roots rock', 'symphonic rock']",Brit-Blues,0.631,0.773,0,-9.543,1,0.128,0.364,0.0696,0.152,0.877,134.438,737efbpPBgTAmBV6nM8W9j,spotify:track:737efbpPBgTAmBV6nM8W9j,https://api.spotify.com/v1/tracks/737efbpPBgTAmBV6nM8W9j,https://api.spotify.com/v1/audio-analysis/737efbpPBgTAmBV6nM8W9j,219667,4,2
Cream,Strange Brew,54,"['album rock', 'art rock', 'blues rock', 'classic rock', 'folk rock', 'hard rock', 'psychedelic rock', 'rock', 'roots rock', 'supergroup']",Acid Blues,0.62,0.398,2,-15.676,1,0.0303,0.556,6.91e-06,0.273,0.677,106.265,3ET8TZWF5sP4SPfJK1lKun,spotify:track:3ET8TZWF5sP4SPfJK1lKun,https://api.spotify.com/v1/tracks/3ET8TZWF5sP4SPfJK1lKun,https://api.spotify.com/v1/audio-analysis/3ET8TZWF5sP4SPfJK1lKun,166600,4,2
Snooks Eaglin,Saint James Infirmary,41,"['acoustic blues', 'blues', 'louisiana blues', 'new orleans blues', 'traditional blues']",Louisiana Blues,0.733,0.261,2,-14.56,1,0.0496,0.494,0.0412,0.0581,0.622,91.276,4ccdgqrPG8n28V0FWnWWL9,spotify:track:4ccdgqrPG8n28V0FWnWWL9,https://api.spotify.com/v1/tracks/4ccdgqrPG8n28V0FWnWWL9,https://api.spotify.com/v1/audio-analysis/4ccdgqrPG8n28V0FWnWWL9,143520,4,2
Harmonica Shah,Who's the Fool,16,['harmonica blues'],Blues Harp,0.527,0.657,6,-6.333,0,0.196,0.321,0.000152,0.591,0.556,124.075,6zIZH6unxpNPpOMLFEciiZ,spotify:track:6zIZH6unxpNPpOMLFEciiZ,https://api.spotify.com/v1/tracks/6zIZH6unxpNPpOMLFEciiZ,https://api.spotify.com/v1/audio-analysis/6zIZH6unxpNPpOMLFEciiZ,337247,4,2
Rory Block,Make Me A Pallet On Your Floor,0,"['acoustic blues', 'country blues', 'modern blues']",Acoustic Blues,0.391,0.397,0,-9.493,1,0.0327,0.773,0.00231,0.097,0.72,180.094,4iZ0tK27xu65GMDW2mvOmg,spotify:track:4iZ0tK27xu65GMDW2mvOmg,https://api.spotify.com/v1/tracks/4iZ0tK27xu65GMDW2mvOmg,https://api.spotify.com/v1/audio-analysis/4iZ0tK27xu65GMDW2mvOmg,282429,4,2
El Cruce,Estoy Bien,16,"['blues latinoamericano', 'chilean rock']",Latin Blues,0.522,0.812,0,-5.515,1,0.0624,0.264,0.053,0.151,0.722,160.08,4ZPjTikpIQXqIUitGITnFI,spotify:track:4ZPjTikpIQXqIUitGITnFI,https://api.spotify.com/v1/tracks/4ZPjTikpIQXqIUitGITnFI,https://api.spotify.com/v1/audio-analysis/4ZPjTikpIQXqIUitGITnFI,176598,4,2
Eddy Clearwater,Gotta Move On,32,"['blues', 'chicago blues', 'electric blues']",Chicago Blues,0.31,0.718,8,-3.837,1,0.0706,0.179,1.7e-06,0.336,0.274,185.561,7fP4SqRROudOtgaOeR72lg,spotify:track:7fP4SqRROudOtgaOeR72lg,https://api.spotify.com/v1/tracks/7fP4SqRROudOtgaOeR72lg,https://api.spotify.com/v1/audio-analysis/7fP4SqRROudOtgaOeR72lg,280440,3,2
Little Sonny,A Woman Named Trouble,10,['harmonica blues'],Motor City Blues,0.62,0.683,7,-12.393,1,0.0548,0.139,0.0,0.0492,0.94,156.16,4bK9Z3NpTdTlurLnm5JNyz,spotify:track:4bK9Z3NpTdTlurLnm5JNyz,https://api.spotify.com/v1/tracks/4bK9Z3NpTdTlurLnm5JNyz,https://api.spotify.com/v1/audio-analysis/4bK9Z3NpTdTlurLnm5JNyz,266427,4,2
Robin Trower,The Fool and Me - 2007 Remaster,35,"['album rock', 'art rock', 'blues rock', 'british blues', 'classic rock', 'country rock', 'electric blues', 'hard rock', 'modern blues', 'psychedelic rock', 'rock', 'southern rock']",Brit-Blues,0.409,0.766,9,-8.028,0,0.0565,0.000144,0.361,0.269,0.783,122.692,01qNIJfMc14nxpOoM0Xwb0,spotify:track:01qNIJfMc14nxpOoM0Xwb0,https://api.spotify.com/v1/tracks/01qNIJfMc14nxpOoM0Xwb0,https://api.spotify.com/v1/audio-analysis/01qNIJfMc14nxpOoM0Xwb0,235720,4,2
Champion Jack Dupree,Evil Woman,36,"['acoustic blues', 'barrelhouse piano', 'blues', 'electric blues', 'louisiana blues', 'memphis blues', 'new orleans blues', 'piano blues', 'rhythm and blues', 'traditional blues']",Crossroad Blues,0.544,0.271,0,-17.69,1,0.0672,0.767,6.1e-06,0.0728,0.68,113.784,7lpsRa4kcNoxSHUDNDXpnn,spotify:track:7lpsRa4kcNoxSHUDNDXpnn,https://api.spotify.com/v1/tracks/7lpsRa4kcNoxSHUDNDXpnn,https://api.spotify.com/v1/audio-analysis/7lpsRa4kcNoxSHUDNDXpnn,261093,4,2
Paula Cole,Black Mountain Blues,38,"['ectofolk', 'folk', 'lilith', 'new wave pop', 'pop rock']",Got Blues,0.579,0.689,3,-7.385,0,0.057,0.201,0.00501,0.117,0.578,101.394,1D2tVcQFbPmJP9FAjGkvJV,spotify:track:1D2tVcQFbPmJP9FAjGkvJV,https://api.spotify.com/v1/tracks/1D2tVcQFbPmJP9FAjGkvJV,https://api.spotify.com/v1/audio-analysis/1D2tVcQFbPmJP9FAjGkvJV,308814,4,2
Otis Spann,Someday (Electric),41,"['acoustic blues', 'blues', 'boogie-woogie', 'chicago blues', 'electric blues', 'jazz blues', 'piano blues', 'traditional blues']",From the Delta to Chicago,0.581,0.333,0,-14.209,1,0.032,0.944,0.472,0.332,0.488,94.197,5ZUxxja3WzBZUFF6P9M9HN,spotify:track:5ZUxxja3WzBZUFF6P9M9HN,https://api.spotify.com/v1/tracks/5ZUxxja3WzBZUFF6P9M9HN,https://api.spotify.com/v1/audio-analysis/5ZUxxja3WzBZUFF6P9M9HN,206800,3,2
Los Lonely Boys,Crazy Dream,39,[],Latin Blues,0.509,0.858,10,-5.196,0,0.044,0.0132,3.97e-05,0.129,0.894,117.454,2SZsePkGd3QOT0vzm68thq,spotify:track:2SZsePkGd3QOT0vzm68thq,https://api.spotify.com/v1/tracks/2SZsePkGd3QOT0vzm68thq,https://api.spotify.com/v1/audio-analysis/2SZsePkGd3QOT0vzm68thq,287200,4,2
Johnny Adams,It Ain't The Same Thing,12,"['louisiana blues', 'memphis blues', 'new orleans blues', 'soul blues', 'southern soul', 'swamp pop']",Soul Blues,0.916,0.537,9,-9.303,0,0.0358,0.241,0.000685,0.0549,0.908,106.951,0t1AarE0wigd1nKtNJ6yng,spotify:track:0t1AarE0wigd1nKtNJ6yng,https://api.spotify.com/v1/tracks/0t1AarE0wigd1nKtNJ6yng,https://api.spotify.com/v1/audio-analysis/0t1AarE0wigd1nKtNJ6yng,252907,4,2
Mike Zito,Death Row,39,"['blues rock', 'electric blues', 'modern blues', 'modern blues rock', 'power blues-rock']",Acoustic Blues,0.714,0.596,2,-8.288,1,0.0288,0.511,0.00718,0.0593,0.665,141.496,4gFPqVg2MRvQGkSo7PhkOd,spotify:track:4gFPqVg2MRvQGkSo7PhkOd,https://api.spotify.com/v1/tracks/4gFPqVg2MRvQGkSo7PhkOd,https://api.spotify.com/v1/audio-analysis/4gFPqVg2MRvQGkSo7PhkOd,247907,4,2
Spooky Tooth,Evil Woman,37,"['blues rock', 'british blues', 'classic uk pop', 'german rock', 'psychedelic blues-rock', 'psychedelic rock', 'symphonic rock']",Brit-Blues,0.379,0.687,0,-10.778,1,0.0645,0.16,0.00622,0.323,0.525,141.878,6WaPZ4qGseF8TS9jTvKHsr,spotify:track:6WaPZ4qGseF8TS9jTvKHsr,https://api.spotify.com/v1/tracks/6WaPZ4qGseF8TS9jTvKHsr,https://api.spotify.com/v1/audio-analysis/6WaPZ4qGseF8TS9jTvKHsr,548827,4,2
Philip Sayce,Burning Out,44,"['blues rock', 'electric blues', 'modern blues', 'modern blues rock', 'modern hard rock']",Funky Heavy Bluesy,0.255,0.947,0,-4.14,1,0.071,0.000103,0.0,0.397,0.235,159.905,5abyTR9t1SuyS8YAQZd6xA,spotify:track:5abyTR9t1SuyS8YAQZd6xA,https://api.spotify.com/v1/tracks/5abyTR9t1SuyS8YAQZd6xA,https://api.spotify.com/v1/audio-analysis/5abyTR9t1SuyS8YAQZd6xA,208974,4,2
Lou Ann Barton,Sugar Coated Love,35,['texas blues'],Lone Star Blues,0.629,0.471,1,-11.197,1,0.0304,0.314,5.91e-06,0.0936,0.814,121.039,1G6ZoDvjFAReEI3R6kHZrm,spotify:track:1G6ZoDvjFAReEI3R6kHZrm,https://api.spotify.com/v1/tracks/1G6ZoDvjFAReEI3R6kHZrm,https://api.spotify.com/v1/audio-analysis/1G6ZoDvjFAReEI3R6kHZrm,236027,4,2
The Medina Lopez Project,Libre,16,[],Latin Blues,0.615,0.51,5,-6.972,1,0.0277,0.397,3.67e-05,0.108,0.376,79.991,5680bDZ194zUc41nSA10V2,spotify:track:5680bDZ194zUc41nSA10V2,https://api.spotify.com/v1/tracks/5680bDZ194zUc41nSA10V2,https://api.spotify.com/v1/audio-analysis/5680bDZ194zUc41nSA10V2,242880,4,2
George Thorogood,No Expectations,40,['blues rock'],Acoustic Blues,0.511,0.276,9,-9.215,1,0.0393,0.746,0.00624,0.0994,0.269,122.265,4wWnFmXuoFhSAu5UukxTjs,spotify:track:4wWnFmXuoFhSAu5UukxTjs,https://api.spotify.com/v1/tracks/4wWnFmXuoFhSAu5UukxTjs,https://api.spotify.com/v1/audio-analysis/4wWnFmXuoFhSAu5UukxTjs,236813,1,2
Nasta Super,Que Curioso,17,['blues latinoamericano'],Latin Blues,0.701,0.612,8,-9.65,0,0.0325,0.367,5e-05,0.103,0.26,99.131,2CyvqsB03KpExsynQbXme9,spotify:track:2CyvqsB03KpExsynQbXme9,https://api.spotify.com/v1/tracks/2CyvqsB03KpExsynQbXme9,https://api.spotify.com/v1/audio-analysis/2CyvqsB03KpExsynQbXme9,314840,3,2
Gary Clark Jr.,Pearl Cadillac (feat. Andra Day),45,"['blues rock', 'electric blues', 'funk', 'modern alternative rock', 'modern blues', 'modern blues rock', 'rock', 'soul blues', 'texas blues']",Blues & Roots Rock,0.376,0.509,3,-4.995,0,0.0357,0.489,6.63e-06,0.115,0.259,119.47,5fcisGWiGPqr3hkPy0h1mr,spotify:track:5fcisGWiGPqr3hkPy0h1mr,https://api.spotify.com/v1/tracks/5fcisGWiGPqr3hkPy0h1mr,https://api.spotify.com/v1/audio-analysis/5fcisGWiGPqr3hkPy0h1mr,210887,4,2
The War and Treaty,Down to the River,44,"['funk', 'indie folk', 'new americana']",Blues Roots,0.461,0.695,6,-6.918,1,0.0601,0.162,4.3e-05,0.121,0.771,152.249,0tVw6rUAUI0w01PN9FQeyD,spotify:track:0tVw6rUAUI0w01PN9FQeyD,https://api.spotify.com/v1/tracks/0tVw6rUAUI0w01PN9FQeyD,https://api.spotify.com/v1/audio-analysis/0tVw6rUAUI0w01PN9FQeyD,231253,4,2
Robert Cray,This Man,49,"['blues', 'blues rock', 'electric blues', 'modern blues', 'soul blues']",Blues Roots,0.759,0.852,10,-6.535,0,0.0448,0.774,0.0267,0.0917,0.889,80.619,06s7QRpHfeiKL3YCIRTKxg,spotify:track:06s7QRpHfeiKL3YCIRTKxg,https://api.spotify.com/v1/tracks/06s7QRpHfeiKL3YCIRTKxg,https://api.spotify.com/v1/audio-analysis/06s7QRpHfeiKL3YCIRTKxg,306533,4,2
Billy Boy Arnold,I Wish You Would,25,"['blues', 'electric blues', 'harmonica blues']",Blues Harp,0.654,0.568,7,-11.979,1,0.0272,0.226,0.00356,0.114,0.762,95.116,6YSJ7rgjRiO3glbDJrBZR3,spotify:track:6YSJ7rgjRiO3glbDJrBZR3,https://api.spotify.com/v1/tracks/6YSJ7rgjRiO3glbDJrBZR3,https://api.spotify.com/v1/audio-analysis/6YSJ7rgjRiO3glbDJrBZR3,219560,4,2
Kenny Wayne Shepherd,Woman Like You,39,"['blues', 'blues rock', 'classic rock', 'country rock', 'electric blues', 'modern blues', 'modern blues rock', 'rock']",Got Blues,0.343,0.901,7,-4.298,1,0.0444,0.00336,8.72e-06,0.258,0.668,174.134,2LAwa7amti4xehvCeWBRQ7,spotify:track:2LAwa7amti4xehvCeWBRQ7,https://api.spotify.com/v1/tracks/2LAwa7amti4xehvCeWBRQ7,https://api.spotify.com/v1/audio-analysis/2LAwa7amti4xehvCeWBRQ7,259720,4,2
Heather Crosse,My Man Called Me,32,[],Women of the Blues,0.655,0.802,11,-5.17,0,0.0439,0.101,1.06e-05,0.0904,0.663,136.82,2FqLyyGqLM5KWRkWs4c39D,spotify:track:2FqLyyGqLM5KWRkWs4c39D,https://api.spotify.com/v1/tracks/2FqLyyGqLM5KWRkWs4c39D,https://api.spotify.com/v1/audio-analysis/2FqLyyGqLM5KWRkWs4c39D,214050,4,2
Marcia Ball,Louella,35,"['electric blues', 'louisiana blues', 'modern blues', 'piano blues', 'swamp blues']",Louisiana Blues,0.486,0.873,1,-5.996,1,0.132,0.0694,8.72e-05,0.306,0.511,158.559,6KM7FlnvLrETbLpoNCjxYE,spotify:track:6KM7FlnvLrETbLpoNCjxYE,https://api.spotify.com/v1/tracks/6KM7FlnvLrETbLpoNCjxYE,https://api.spotify.com/v1/audio-analysis/6KM7FlnvLrETbLpoNCjxYE,267467,4,2
